"","ID","Fname","Lname","gender","City","FamilyIncome","EdYears","FamilySize","boughtelectronics"
"3129",3129,"Dallas","Woodford","M","Vancouver",47686,12,2,"YES"
"3130",3130,"Christina","Mcdaniel","F","Winnipeg",16232,11,2,"NO"
"3131",3131,"Dawson","Krupka","M","Montreal",15041,12,2,"NO"
"3132",3132,"Carey","Snyder","F","Toronto",29340,13,4,"NO"
"3133",3133,"Caroline","Pedrosa","F","Winnipeg",15730,15,3,"NO"
"3134",3134,"Melissa","Filippazzo","F","Toronto",38060,14,3,"NO"
"3135",3135,"Jeffrey","Tedesco","M","Winnipeg",25005,11,3,"NO"
"3136",3136,"Landon","Richards","M","Vancouver",22372,10,3,"NO"
"3137",3137,"Darcy","Edwards","F","Ottawa",23572,10,4,"NO"
"3138",3138,"Jonathan","Schwartz","M","Edmonton",20585,10,4,"NO"
"3139",3139,"Melinda","Wallace","F","Edmonton",52308,15,3,"YES"
"3140",3140,"Chelsea","Smith","F","Calgary",23405,10,5,"YES"
"3141",3141,"Savannah","Lindstrom","F","Victoria",22317,10,2,"NO"
"3142",3142,"Melinda","Schneider","F","Victoria",14916,13,3,"NO"
"3143",3143,"Zachery","Felker-Ryan","M","Edmonton",31247,10,4,"YES"
"3144",3144,"Chelsea","Bryant","F","Toronto",23407,13,3,"NO"
"3145",3145,"Katherine","Stinson","F","Victoria",26732,10,2,"NO"
"3146",3146,"Bethany","Nangah","F","Edmonton",20216,10,1,"NO"
"3147",3147,"Amanda","Divich","F","Vancouver",31200,10,3,"NO"
"3148",3148,"Jamie","Bille","F","Vancouver",31174,13,3,"NO"
"3149",3149,"Sean","Zanon","M","Ottawa",19023,10,2,"NO"
"3150",3150,"Adoria","Huffman","F","Montreal",21627,11,5,"NO"
"3151",3151,"Ian","Strobel","M","Montreal",16564,11,3,"NO"
"3152",3152,"Jordan","Adams","F","Victoria",56816,11,2,"YES"
"3153",3153,"Morgan","Mathena","F","Toronto",26601,14,2,"NO"
"3154",3154,"Brooke","Scharig","F","Edmonton",49348,14,5,"YES"
"3155",3155,"Fred","Bogenschuetz","M","Toronto",30694,10,4,"YES"
"3156",3156,"Courtney","Lanier","F","Ottawa",19828,10,2,"NO"
"3157",3157,"Melanie","Ramirez","F","Edmonton",51301,10,2,"YES"
"3158",3158,"Ethan","Sawaged","M","Montreal",30943,17,5,"YES"
"3159",3159,"Nicole","Archer","F","Victoria",25056,10,2,"NO"
"3160",3160,"Jennifer","Fleming","F","Winnipeg",32189,10,4,"NO"
"3161",3161,"Andrew","Edwards","M","Ottawa",30962,13,3,"NO"
"3162",3162,"Tyler","Samarchuk","M","Montreal",32626,14,5,"NO"
"3163",3163,"Hannah","Kenley","F","Calgary",30386,10,3,"NO"
"3164",3164,"Haley","Hammett","F","Montreal",43500,10,4,"YES"
"3165",3165,"Mark","Ryerson","M","Winnipeg",28836,10,3,"NO"
"3166",3166,"Emily","Lesjak","F","Winnipeg",16096,15,4,"NO"
"3167",3167,"Shelly","Chester","F","Montreal",41120,10,3,"YES"
"3168",3168,"Dillon","Carver Philpot","M","Calgary",21169,15,3,"NO"
"3169",3169,"Isabella","Whitcomb","F","Toronto",40981,10,3,"NO"
"3170",3170,"Desiree","Bruso","F","Toronto",42510,15,3,"NO"
"3171",3171,"John","Woodland","M","Toronto",69720,11,1,"YES"
"3172",3172,"Alicia","Sniff","F","Ottawa",14252,10,3,"NO"
"3173",3173,"Cooper","Farnsworth","M","Calgary",22098,12,5,"NO"
"3174",3174,"Kaleb","Perley","M","Edmonton",24843,10,4,"NO"
"3175",3175,"Ryan","Mcdonnell","M","Victoria",24136,12,4,"NO"
"3176",3176,"Austin","Mason","M","Montreal",20627,11,4,"NO"
"3177",3177,"Jason","Kernan","M","Winnipeg",19760,14,3,"NO"
"3178",3178,"Christopher","Brunson","M","Ottawa",12161,11,5,"NO"
"3179",3179,"Meghan","Carlson","F","Ottawa",30051,12,2,"NO"
"3180",3180,"Alexis","Brewer","F","Victoria",23505,10,4,"NO"
"3181",3181,"Shane","Miller","M","Edmonton",53348,16,4,"YES"
"3182",3182,"Denis","Wiles","M","Victoria",29460,10,2,"NO"
"3183",3183,"Vincenzo","Lisovtseva","M","Victoria",34346,10,3,"NO"
"3184",3184,"Alexondra","Mcgahey","F","Ottawa",30833,14,4,"YES"
"3185",3185,"Colin","Williams","M","Vancouver",37122,10,3,"YES"
"3186",3186,"Enya","Payne","F","Montreal",31898,14,6,"YES"
"3187",3187,"Brendan","Jensen","M","Toronto",38039,10,4,"YES"
"3188",3188,"Margaret","Adams","F","Calgary",30781,10,3,"NO"
"3189",3189,"Sean","Mitchell","M","Ottawa",13777,12,2,"NO"
"3190",3190,"Zivvy","Hunter","M","Montreal",34033,11,1,"NO"
"3191",3191,"Sarah","Japhet","F","Calgary",28139,10,3,"NO"
"3192",3192,"Dallas","O'Donnell","F","Edmonton",21492,10,2,"NO"
"3193",3193,"Keaton","Lemme","M","Vancouver",44769,11,3,"YES"
"3194",3194,"Evanlee","Emanuelson","F","Toronto",31317,14,4,"YES"
"3195",3195,"Caleb","Rollins","M","Edmonton",19688,11,3,"NO"
"3196",3196,"Tyler","Van Beek","M","Victoria",15956,11,4,"NO"
"3197",3197,"Juliana","Schultz","F","Edmonton",33474,10,3,"NO"
"3198",3198,"Mariah","Bowlds","F","Vancouver",54624,10,2,"NO"
"3199",3199,"Thomas","Harrington","M","Ottawa",42959,10,5,"YES"
"3200",3200,"Katelyn","Reagan","F","Calgary",44808,10,3,"YES"
"3201",3201,"Lucas","Adian","M","Winnipeg",28459,10,4,"NO"
"3202",3202,"Chaz","King","M","Toronto",49040,12,5,"YES"
"3203",3203,"Lacey","Kawczynski","F","Vancouver",36821,15,3,"NO"
"3204",3204,"Guy","Morgan","M","Ottawa",22298,18,4,"NO"
"3205",3205,"Jalen","Glynn","M","Montreal",23524,15,1,"NO"
"3206",3206,"Hunter","Nelson","M","Toronto",16671,18,5,"NO"
"3207",3207,"Kaydee","Vickroy","F","Calgary",15090,10,4,"NO"
"3208",3208,"Brittany","Alderete","F","Ottawa",22083,12,3,"NO"
"3209",3209,"Jeremiah","Bell","M","Victoria",18763,10,2,"NO"
"3210",3210,"Alexis","Dennis","F","Victoria",23065,11,4,"NO"
"3211",3211,"Alexa","Schmich","F","Edmonton",24632,11,2,"NO"
"3212",3212,"Melissa","Rothermich","F","Edmonton",44463,11,2,"NO"
"3213",3213,"Bradin","Brockhouse","M","Montreal",14342,11,4,"NO"
"3214",3214,"Brittany","Davis","F","Vancouver",38490,16,4,"YES"
"3215",3215,"Tate","Dennehy","F","Winnipeg",30361,10,2,"NO"
"3216",3216,"Zachary","Slavik","M","Vancouver",35306,11,3,"NO"
"3217",3217,"Joshua","Coover","M","Ottawa",30637,11,3,"NO"
"3218",3218,"Andrew","Marshall","M","Edmonton",15972,10,3,"NO"
"3219",3219,"Madison","Hambrick","F","Montreal",19821,18,3,"NO"
"3220",3220,"Haylee","Trobee","F","Ottawa",32477,10,2,"NO"
"3221",3221,"Bretton","Delano","M","Toronto",25855,10,4,"NO"
"3222",3222,"Daniel","Waller","M","Toronto",80292,10,4,"YES"
"3223",3223,"Caleb","Parrott","M","Edmonton",24486,10,3,"NO"
"3224",3224,"Kendal","Horstmeyer","M","Victoria",34463,10,3,"NO"
"3225",3225,"William","Larsen","M","Montreal",28721,10,4,"NO"
"3226",3226,"Justin","Roseberry","M","Montreal",25405,10,3,"NO"
"3227",3227,"Jessica","Schmoutz","F","Edmonton",18209,15,1,"NO"
"3228",3228,"Bret","Howarth","M","Montreal",35837,10,3,"NO"
"3229",3229,"Lisa","Blackmun","F","Calgary",55815,11,3,"YES"
"3230",3230,"Kaylee","Mccauley","F","Edmonton",30220,10,2,"NO"
"3231",3231,"Dominic","Erdman","M","Toronto",26828,11,3,"NO"
"3232",3232,"Sallie","Jones","F","Montreal",43594,17,2,"NO"
"3233",3233,"Angelina","Lyons","F","Victoria",19319,10,4,"NO"
"3234",3234,"Justin","Willoughby","M","Toronto",23248,11,5,"NO"
"3235",3235,"Emma","Leitner","F","Ottawa",27132,10,4,"NO"
"3236",3236,"Jordan","Rankin","F","Calgary",39648,10,4,"YES"
"3237",3237,"William","Wheatley","M","Victoria",34867,13,3,"NO"
"3238",3238,"Dustin","Martin","M","Victoria",18234,13,2,"NO"
"3239",3239,"Elizabeth","Kelly","F","Winnipeg",26462,13,2,"NO"
"3240",3240,"Dominic","Wilson","M","Ottawa",13167,10,3,"NO"
"3241",3241,"Jordan","Wheeler","M","Toronto",20230,17,4,"NO"
"3242",3242,"Elizabeth","Curro","F","Winnipeg",16334,10,2,"NO"
"3243",3243,"Michelle","Risberg","F","Calgary",25682,10,2,"NO"
"3244",3244,"Mariah","Macleod","F","Montreal",32187,10,4,"NO"
"3245",3245,"Tanner","Igoe","M","Ottawa",15186,10,1,"NO"
"3246",3246,"Claudia","Anderson","F","Calgary",19684,11,3,"NO"
"3247",3247,"Bretta","Ingram","F","Montreal",19126,13,4,"NO"
"3248",3248,"Billy","Beck","M","Calgary",15676,10,3,"NO"
"3249",3249,"Thomas","Longwell","M","Victoria",27963,11,3,"NO"
"3250",3250,"Alice","House","F","Ottawa",20711,10,4,"NO"
"3251",3251,"Kristan","Feist","F","Winnipeg",46512,11,5,"YES"
"3252",3252,"Curtis","Villet","M","Toronto",26586,10,5,"YES"
"3253",3253,"Nicholas","Gibson","M","Toronto",26565,18,5,"YES"
"3254",3254,"Robert","Olivier","M","Montreal",30299,10,2,"NO"
"3255",3255,"Benjamin","Elmer","M","Ottawa",30876,10,2,"NO"
"3256",3256,"Angelo","Taylor","M","Winnipeg",27652,11,3,"NO"
"3257",3257,"Caitlin","Jensen","F","Calgary",24422,13,4,"NO"
"3258",3258,"Logan","Novotny","M","Calgary",27870,10,4,"YES"
"3259",3259,"Maxwell","Russell","M","Toronto",28647,11,4,"NO"
"3260",3260,"Lindy","Murray","F","Victoria",30544,10,5,"YES"
"3261",3261,"Dylan","Thayer","M","Victoria",33106,10,5,"NO"
"3262",3262,"Christopher","Hein","M","Winnipeg",34098,14,4,"YES"
"3263",3263,"Carter","Haynes","M","Toronto",51198,13,2,"NO"
"3264",3264,"Bianca","Clubb","F","Vancouver",21162,12,3,"NO"
"3265",3265,"Catelyn","Lawson-Huskey","F","Montreal",26202,17,3,"NO"
"3266",3266,"Logan","Kerr","M","Edmonton",23451,13,2,"NO"
"3267",3267,"Emily","Leif","F","Ottawa",24172,10,2,"NO"
"3268",3268,"Dylan","Corbitt","M","Edmonton",17378,11,2,"NO"
"3269",3269,"Steven","Burke","M","Winnipeg",29751,11,3,"NO"
"3270",3270,"Jeri","Adams","F","Calgary",34459,11,2,"NO"
"3271",3271,"Christopher","Parberry","M","Winnipeg",17661,10,1,"NO"
"3272",3272,"Brendon","Van Laar","M","Calgary",19406,15,3,"NO"
"3273",3273,"Justin","Sena","M","Victoria",22774,15,5,"NO"
"3274",3274,"Cameron","Burt","M","Vancouver",22559,10,3,"NO"
"3275",3275,"Cassidy","Rinehart","F","Vancouver",23002,10,4,"YES"
"3276",3276,"Cara","Barnet","F","Calgary",29467,10,3,"NO"
"3277",3277,"Rachel","Smith","F","Calgary",38764,11,2,"NO"
"3278",3278,"Rachel","Castro","F","Edmonton",18578,16,2,"NO"
"3279",3279,"Amanda","Gregg","F","Victoria",31000,13,3,"NO"
"3280",3280,"Alexander","Pearson","M","Montreal",17960,10,4,"NO"
"3281",3281,"Dakota","Safi","M","Vancouver",25413,10,4,"NO"
"3282",3282,"Shelby","Diller","F","Vancouver",30389,10,2,"NO"
"3283",3283,"Jake","Harmon","M","Winnipeg",37256,10,4,"YES"
"3284",3284,"Ashley","Winters","F","Victoria",28126,17,2,"NO"
"3285",3285,"Edrees","Hogan-Mejja","M","Ottawa",22351,13,4,"NO"
"3286",3286,"Kaleb","Watts","M","Winnipeg",35736,11,2,"NO"
"3287",3287,"Chelsea","Goddard","F","Winnipeg",48863,11,4,"YES"
"3288",3288,"Drake","Schneider","M","Vancouver",40986,12,3,"NO"
"3289",3289,"Mallory","Zerobnick","F","Winnipeg",14961,10,4,"NO"
"3290",3290,"Nidia","Cooke","F","Calgary",35295,10,5,"YES"
"3291",3291,"Tawney","Eleniewski","F","Victoria",13016,16,2,"NO"
"3292",3292,"Katherine","Johnson","F","Toronto",45450,10,4,"YES"
"3293",3293,"Dylan","Sneddon","M","Winnipeg",21316,10,4,"NO"
"3294",3294,"Benjamin","Homra","M","Ottawa",31767,14,3,"NO"
"3295",3295,"Courtney","Nielsen","F","Montreal",22802,10,3,"NO"
"3296",3296,"Miranda","Barlow","F","Ottawa",12724,10,2,"NO"
"3297",3297,"Dustin","Geoffroy","M","Edmonton",22184,13,2,"NO"
"3298",3298,"Sydney","Cass","F","Victoria",20831,10,4,"NO"
"3299",3299,"Madeline","Schroeder","F","Victoria",51956,10,2,"NO"
"3300",3300,"Joshua","Pollicita","M","Calgary",24965,13,4,"NO"
"3301",3301,"Austin","Conway","M","Victoria",20782,11,2,"NO"
"3302",3302,"Brett","Kelley","M","Toronto",18008,10,2,"NO"
"3303",3303,"Kaitlyn","Appenzeller","F","Victoria",20062,10,5,"NO"
"3304",3304,"Kevin","Lange","M","Toronto",29755,16,3,"NO"
"3305",3305,"Abigail","Baltzer","F","Montreal",48337,10,4,"YES"
"3306",3306,"Kale","Malyshkin","M","Vancouver",24152,13,5,"YES"
"3307",3307,"Emalee","Wiley","F","Toronto",21491,10,5,"NO"
"3308",3308,"Michael","Whalen","M","Toronto",25005,10,2,"NO"
"3309",3309,"Hannah","Casal","F","Victoria",31388,10,3,"NO"
"3310",3310,"Joseph","Nelson","M","Montreal",24119,10,3,"NO"
"3311",3311,"Seanna","Beutel","F","Montreal",33091,11,4,"NO"
"3312",3312,"Thomas","Campbell-Sylvester","M","Vancouver",14206,13,3,"NO"
"3313",3313,"Chad","Russell","M","Toronto",19833,10,3,"NO"
"3314",3314,"Quinn","Carlson","M","Toronto",28188,10,4,"YES"
"3315",3315,"Faydra","Sullivan","F","Montreal",23223,10,2,"NO"
"3316",3316,"Joshua","Stephens","M","Victoria",52681,16,1,"NO"
"3317",3317,"Rose","Little","F","Victoria",44898,11,3,"YES"
"3318",3318,"Robert","Scovil-Deleo","M","Ottawa",30675,11,5,"YES"
"3319",3319,"Derek","Lacy","M","Montreal",30126,10,3,"NO"
"3320",3320,"Emma","Johnson","F","Victoria",54700,10,1,"NO"
"3321",3321,"Lucretia","Skelton","F","Winnipeg",28568,10,1,"NO"
"3322",3322,"Kenneth","Oelschlager","M","Calgary",29673,13,2,"NO"
"3323",3323,"Elizabeth","Conrad","F","Victoria",47253,10,3,"YES"
"3324",3324,"Brady","Maas","M","Montreal",30587,11,2,"NO"
"3325",3325,"Reba","Bryerton","F","Toronto",18103,11,3,"NO"
"3326",3326,"Angel","Guyne","F","Winnipeg",18544,10,4,"NO"
"3327",3327,"Daniel","Binder","M","Vancouver",22088,12,2,"NO"
"3328",3328,"Davis","Yeardley","M","Edmonton",38516,12,5,"YES"
"3329",3329,"Tyler","Devlin","M","Ottawa",21163,10,2,"NO"
"3330",3330,"Jordan","Beckler","M","Winnipeg",39280,10,4,"YES"
"3331",3331,"Jordyn","Ghinaudo","F","Winnipeg",44405,12,5,"YES"
"3332",3332,"Kaitlin","Hogan","F","Toronto",29000,15,2,"NO"
"3333",3333,"Josiah","Sphatt","M","Winnipeg",36801,16,3,"NO"
"3334",3334,"Zachariah","Belcher","M","Calgary",55174,11,3,"YES"
"3335",3335,"Isaiah","Sanchez","M","Winnipeg",22955,10,3,"NO"
"3336",3336,"Jordan","Davis","F","Edmonton",32755,11,2,"NO"
"3337",3337,"Orion","Bellmann","M","Vancouver",77238,10,3,"YES"
"3338",3338,"Alice","Graves","F","Victoria",29904,13,3,"YES"
"3339",3339,"Megan","Broom","F","Victoria",34345,10,4,"NO"
"3340",3340,"Allen","Walters","M","Montreal",13837,10,4,"NO"
"3341",3341,"Morgan","Shrednik","F","Vancouver",43373,10,3,"NO"
"3342",3342,"Chad","Brooks","M","Calgary",35244,13,2,"NO"
"3343",3343,"Anna","Swank","F","Calgary",45470,16,3,"NO"
"3344",3344,"Emma","Cano","F","Edmonton",27876,10,4,"YES"
"3345",3345,"Tyler","Saville","M","Calgary",36192,13,4,"YES"
"3346",3346,"Nicholas","Kasunic","M","Calgary",19468,13,4,"NO"
"3347",3347,"Nicolino","Vaughn","M","Ottawa",38557,10,2,"NO"
"3348",3348,"Donovan","Anderson","M","Toronto",28774,19,2,"NO"
"3349",3349,"Andrew","Cohen","M","Edmonton",25414,10,2,"NO"
"3350",3350,"Kelsie","Lowrance","F","Victoria",18133,11,2,"NO"
"3351",3351,"Meghan","Herren","F","Toronto",21355,10,2,"NO"
"3352",3352,"Kyle","Sheps","M","Calgary",36601,11,3,"NO"
"3353",3353,"Bryanna","Root","F","Winnipeg",34642,10,3,"NO"
"3354",3354,"Kameron","Parsons","F","Winnipeg",16275,14,3,"NO"
"3355",3355,"Samuel","Sias","M","Victoria",27277,11,5,"YES"
"3356",3356,"Mikaela","Ficco","F","Winnipeg",30009,11,4,"YES"
"3357",3357,"Zienna","Mitchell","F","Vancouver",14500,14,2,"NO"
"3358",3358,"Dylan","Osterling","M","Calgary",23761,15,3,"NO"
"3359",3359,"Olivia","Delohery","F","Vancouver",64053,10,3,"YES"
"3360",3360,"Chase","Griffith","M","Ottawa",73358,14,4,"YES"
"3361",3361,"Amanda","Pietruszka","F","Edmonton",23395,15,3,"NO"
"3362",3362,"Richard","Lutz","M","Vancouver",44266,17,3,"NO"
"3363",3363,"Cody","Young","M","Victoria",37462,10,4,"YES"
"3364",3364,"Andrew","Sems","M","Vancouver",32453,10,3,"NO"
"3365",3365,"Brandon","Vernon","M","Montreal",28472,17,2,"NO"
"3366",3366,"Alexandra","Cervi","F","Calgary",36417,10,2,"NO"
"3367",3367,"Erica","Bock","F","Calgary",20065,10,3,"NO"
"3368",3368,"Lauren","Torgerson","F","Winnipeg",53967,13,2,"NO"
"3369",3369,"Jeffrey","Hull","M","Calgary",24209,10,2,"NO"
"3370",3370,"Devon","Howard","M","Winnipeg",34434,10,5,"YES"
"3371",3371,"Hannah","Reffel","F","Calgary",27553,11,4,"NO"
"3372",3372,"Tamsen","Wolters","F","Calgary",36717,12,4,"NO"
"3373",3373,"Jordan","Holden","M","Ottawa",22162,10,4,"NO"
"3374",3374,"Marqus","Giles","M","Montreal",20590,11,2,"NO"
"3375",3375,"Jeffrey","Johnson","M","Toronto",32012,11,4,"NO"
"3376",3376,"Timothy","Anthony","M","Vancouver",26805,10,2,"NO"
"3377",3377,"Colin","Repetti","M","Edmonton",47531,13,4,"YES"
"3378",3378,"Daisy","Pershing","F","Winnipeg",29862,11,4,"NO"
"3379",3379,"Matthew","Mcinnis","M","Montreal",31263,14,2,"NO"
"3380",3380,"Johnathan","Barron","M","Vancouver",23134,10,4,"NO"
"3381",3381,"Brenden","Dixon","M","Toronto",60280,10,3,"YES"
"3382",3382,"Mikaela","Reum","F","Ottawa",27142,17,3,"NO"
"3383",3383,"Vladimir","Robbins","M","Ottawa",38669,16,4,"NO"
"3384",3384,"Emilie","Poehlmann","F","Montreal",33889,11,3,"NO"
"3385",3385,"Emily","Gaito","F","Montreal",25324,10,4,"NO"
"3386",3386,"Mariah","Marshall","F","Winnipeg",34057,17,5,"YES"
"3387",3387,"Jessie","Salisbury","F","Ottawa",29204,14,2,"NO"
"3388",3388,"Krista","Diebold","F","Montreal",20628,11,2,"NO"
"3389",3389,"Tyler","Dutton","M","Winnipeg",34811,10,5,"YES"
"3390",3390,"Kailynn","Prichard","F","Toronto",21887,10,3,"NO"
"3391",3391,"Megan","Kereszt","F","Ottawa",23570,10,3,"NO"
"3392",3392,"Adam","Dickerson","M","Edmonton",63858,12,4,"YES"
"3393",3393,"Anna","Woodruff","F","Edmonton",16933,12,4,"NO"
"3394",3394,"Linnaea","Kloch","F","Edmonton",14336,14,2,"NO"
"3395",3395,"Michael","Pixler","M","Ottawa",31443,10,3,"NO"
"3396",3396,"Casey","Major","M","Toronto",28335,16,2,"NO"
"3397",3397,"Aaron","Bradford","M","Winnipeg",27600,10,4,"NO"
"3398",3398,"Kyle","Pilling","M","Winnipeg",30726,11,5,"YES"
"3399",3399,"Tobias","Skottegaard","M","Calgary",33827,13,2,"NO"
"3400",3400,"Loren","Burke","M","Victoria",21967,14,4,"NO"
"3401",3401,"Nicholas","Driscoll","M","Winnipeg",33425,10,2,"NO"
"3402",3402,"Caryn","Abbott","F","Ottawa",23260,10,4,"NO"
"3403",3403,"Brandon","Padilla","M","Calgary",26871,15,4,"YES"
"3404",3404,"Sarah","Ramadani","F","Calgary",37196,13,5,"YES"
"3405",3405,"Raymond","Stevenson","M","Winnipeg",39859,10,4,"YES"
"3406",3406,"Jesekah","Johnson","F","Montreal",45649,10,3,"YES"
"3407",3407,"Ashley","Pohlenz","F","Toronto",15826,15,1,"NO"
"3408",3408,"Casey","Falcone","F","Winnipeg",21451,12,5,"NO"
"3409",3409,"Matthew","Kelley","M","Calgary",49766,12,2,"NO"
"3410",3410,"Anastasia","Wandry","F","Ottawa",32641,16,4,"YES"
"3411",3411,"Maya","Hunt V","F","Montreal",18961,12,2,"NO"
"3412",3412,"Aspen","Nofsinger","F","Toronto",27403,10,4,"NO"
"3413",3413,"Kora","Williams","F","Edmonton",15494,15,2,"NO"
"3414",3414,"Audrey","Anderson","F","Toronto",60407,11,4,"YES"
"3415",3415,"Christopher","Schlagel","M","Ottawa",30879,10,2,"NO"
"3416",3416,"William","Martineau","M","Montreal",14650,10,3,"NO"
"3417",3417,"Michael","Garcia","M","Victoria",18042,10,2,"NO"
"3418",3418,"Georgie","Lawall","F","Winnipeg",31133,10,2,"NO"
"3419",3419,"Kristin","Macdonald","F","Winnipeg",30145,10,2,"NO"
"3420",3420,"Davis","Meek","M","Vancouver",26033,17,4,"NO"
"3421",3421,"Julian","Piester","M","Toronto",64394,12,3,"YES"
"3422",3422,"Shursteen","Roley","F","Toronto",28256,13,3,"NO"
"3423",3423,"Trent","Weiss","M","Edmonton",42655,18,3,"NO"
"3424",3424,"Osaid","Cooper","M","Vancouver",20678,14,4,"NO"
"3425",3425,"Lauren","Sterry","F","Winnipeg",17698,10,2,"NO"
"3426",3426,"Keli","Rinker","F","Toronto",23110,10,3,"NO"
"3427",3427,"Hannah","Wheeler","F","Toronto",28195,16,3,"NO"
"3428",3428,"Ean","Nash","M","Montreal",18325,10,4,"NO"
"3429",3429,"Shelbye","Lyons","F","Ottawa",42407,10,2,"NO"
"3430",3430,"Cooper","Johnson","F","Edmonton",29788,11,2,"NO"
"3431",3431,"Kelsey","Steinmetz","F","Edmonton",11209,17,2,"NO"
"3432",3432,"Zachary","Wiggins","M","Calgary",29086,10,4,"NO"
"3433",3433,"Alexia","Mcclelland","F","Calgary",22930,10,3,"NO"
"3434",3434,"Kaylyn","Lehrer","F","Vancouver",28688,11,2,"NO"
"3435",3435,"Dustin","Shreeve","M","Victoria",34300,11,2,"NO"
"3436",3436,"Farrah","Morton","F","Montreal",38665,10,4,"YES"
"3437",3437,"Elliott","Dale","M","Vancouver",27103,14,4,"NO"
"3438",3438,"Jessica","Rice","F","Toronto",27101,11,4,"NO"
"3439",3439,"Tierra","Walker","F","Winnipeg",28059,14,2,"NO"
"3440",3440,"Lindsey","Zander","F","Vancouver",20222,10,2,"NO"
"3441",3441,"Katie","Petitt","F","Ottawa",36980,10,2,"NO"
"3442",3442,"Robert","Hodges","M","Vancouver",22499,11,1,"NO"
"3443",3443,"Sadie","Stock","F","Montreal",24962,10,4,"NO"
"3444",3444,"Benjamin","Munson","M","Victoria",26642,17,5,"YES"
"3445",3445,"Derek","Yarbrough","M","Ottawa",35290,10,2,"NO"
"3446",3446,"Joseph","Lange","M","Vancouver",25794,10,3,"NO"
"3447",3447,"Brodi","Pringle","F","Ottawa",40666,17,4,"NO"
"3448",3448,"Joshua","Eggert","M","Ottawa",46835,14,3,"YES"
"3449",3449,"Dusty","Oschmann","M","Edmonton",27863,10,3,"NO"
"3450",3450,"Jessica","Farquhar","F","Calgary",28855,10,3,"NO"
"3451",3451,"Scott","Hove","M","Toronto",28283,16,1,"NO"
"3452",3452,"Eric","Mcdonald","M","Ottawa",17414,10,3,"NO"
"3453",3453,"Brianna","Lundberg","F","Montreal",31295,12,4,"NO"
"3454",3454,"Britlynn","Ramovic","F","Ottawa",21153,11,3,"NO"
"3455",3455,"Halie","Denell","F","Winnipeg",28160,11,3,"NO"
"3456",3456,"Nicole","Genell","F","Ottawa",24436,17,3,"NO"
"3457",3457,"Tristan","Finley","M","Ottawa",42264,10,1,"NO"
"3458",3458,"Valerie","Sutter","F","Calgary",62187,16,4,"YES"
"3459",3459,"Erika","O'Neill","F","Vancouver",49512,17,2,"NO"
"3460",3460,"Ryan","Kaszubowski","M","Montreal",24691,10,5,"YES"
"3461",3461,"Mary Elizabeth","Foster","F","Montreal",45485,10,3,"YES"
"3462",3462,"Colin","Fieldgrove","M","Vancouver",37834,13,4,"YES"
"3463",3463,"Taylor","Blascoe","F","Victoria",22089,17,3,"NO"
"3464",3464,"Cara","Everson","F","Montreal",41857,10,2,"NO"
"3465",3465,"Peyton","Gilson","F","Montreal",20193,10,3,"NO"
"3466",3466,"Danae","Lindblad","F","Ottawa",74936,12,5,"YES"
"3467",3467,"Derrick","Gutierrez","M","Winnipeg",28049,11,4,"YES"
"3468",3468,"Evan","Lieser","M","Vancouver",32941,13,5,"YES"
"3469",3469,"Noel","Klonowski","F","Winnipeg",21213,10,5,"NO"
"3470",3470,"Russell","Johnson","M","Montreal",24988,11,1,"NO"
"3471",3471,"David","Elkus","M","Winnipeg",44033,10,2,"YES"
"3472",3472,"Grace","Mackey","F","Vancouver",21539,10,2,"NO"
"3473",3473,"Carina","Stecher","F","Vancouver",25511,11,2,"NO"
"3474",3474,"Justin","Camire","M","Calgary",12138,11,2,"NO"
"3475",3475,"Jake","Gallegos-Neiberger","M","Victoria",52851,10,3,"YES"
"3476",3476,"Dylan","Cordova","M","Toronto",21763,10,5,"NO"
